conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

20,192.168.2.3,api.braintreegateway.com,48516,443,1492102276.524738 , 1492102278.60732 ,             10,              6,              0,              0,              9,              6,              6,              0,              0,              0,              0,              0,              0,              0,            652,           4589,              3,              5,            652,           4589,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,            126,            258,            217,            917,         102080,          16640,          87616,          15552,              0,              0,          94698,          15769,            190,           2896,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.600,          0.670,       636936.2,       636969.9,              0,              0,            424,           2988,
21,192.168.2.3,ec2-34-205-162-71.compute-1.amazonaws.com,36836,443,1492102276.953375 , 1492102278.648085 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          10857,              3,              9,            594,          10857,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1206,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.679,          1.065,       636348.8,       636359.0,              0,              0,            351,           6406,
22,ec2-54-85-1-146.compute-1.amazonaws.com,192.168.2.3,443,59544,1492102277.185577 , 1492102277.345017 ,              2,              2,              0,              0,              2,              2,              0,              2,              0,              1,              0,              1,              0,              1,             31,              0,              2,              0,             62,              0,              1,              0,             31,              0,              0,              0,              0,              0,              0,              0,              2,              0,            0/0,            0/0,            N/Y,            N/Y,              0,              0,              N,              N,              0,              1,              0,              0,              0,              0,              0,              0,             31,              0,             31,              0,             30,              0,             83,           1550,             83,           1550,              0,              0,             83,           1550,             31,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.144,          0.000,       637667.5,       637651.9,              0,              0,            194,              0,
23,192.168.2.3,edge-star-shv-01-dft4.facebook.com,49794,443,1492102277.803210 , 1492102279.773081 ,              6,              4,              0,              0,              5,              4,              2,              2,              0,              0,              0,              0,              0,              0,            814,            152,              3,              1,            814,            152,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              1,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            517,            152,             51,            152,            271,            151,          87616,          29184,          87616,          29184,              0,              0,          87616,          29184,            517,            152,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.497,          0.000,       635223.8,       635225.6,              0,              0,            413,             77,
24,192.168.2.3,edge-star-shv-01-dft4.facebook.com,54949,443,1492102277.803233 , 1492102279.772770 ,              6,              4,              0,              0,              5,              4,              2,              2,              0,              0,              0,              0,              0,              0,            807,            152,              3,              1,            807,            152,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              1,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            517,            152,             51,            152,            268,            151,          87616,          29184,          87616,          29184,              0,              0,          87616,          29184,            517,            152,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.500,          0.000,       635224.1,       635227.9,              0,              0,            410,             77,
25,192.168.2.3,ec2-54-243-34-122.compute-1.amazonaws.com,33908,443,1492102278.801204 , 1492102280.444205 ,              3,              7,              0,              0,              2,              7,              1,              1,              0,              0,              0,              0,              0,              0,            183,           5869,              1,              5,            183,           5869,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              2,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            183,           1448,            183,            325,            182,           1173,          87616,          15872,          87616,          15872,              0,              0,          87616,          15872,            183,           5869,              1,              5,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.005,       635430.4,       634552.7,              0,              0,            111,           3572,
26,192.168.2.3,oy-in-f153.1e100.net,36909,443,1492102278.878388 , 1492102280.456922 ,              4,              6,              0,              0,              3,              6,              2,              1,              1,              0,              1,              0,              1,              0,            187,           3644,              1,              3,            187,           3644,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              1,              1,            1/0,            2/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1380,            187,           1418,            187,            808,            186,           1214,          87616,          43520,          87616,          43520,              0,              0,          87616,          43520,            187,           3644,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.079,       634965.0,       634540.0,              0,              0,            118,           2308,
27,192.168.2.3,oy-in-f153.1e100.net,59478,443,1492102278.881987 , 1492102280.458370 ,              4,              6,              0,              0,              3,              6,              2,              1,              1,              0,              1,              0,              1,              0,            187,           3644,              1,              3,            187,           3644,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              1,              1,            1/0,            2/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1380,            187,           1418,            187,            808,            186,           1214,          87616,          43520,          87616,          43520,              0,              0,          87616,          43520,            187,           3644,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.082,       634965.9,       634538.5,              0,              0,            119,           2312,
28,192.168.2.3,server-54-230-7-140.dfw3.r.cloudfront.net,56501,443,1492102293.450096 , 1492102296.728997 ,             11,              8,              0,              0,             10,              8,              7,              1,              0,              0,              0,              0,              0,              0,            721,           5209,              3,              6,            721,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,            126,            201,            240,            868,         102080,          31232,          87616,          30208,              0,              0,          95436,          30354,            187,           4545,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.567,          1.777,       618267.9,       618269.8,              0,              0,            220,           1589,
29,192.168.2.3,edge-star-shv-01-dft4.facebook.com,54983,443,1492102293.566732 , 1492102296.630485 ,             10,              8,              0,              0,              9,              8,              6,              2,              0,              0,              0,              0,              0,              0,            798,           4809,              3,              5,            798,           4809,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            265,            961,         101632,          30208,          87616,          29184,              0,              0,          94464,          29476,            184,           3495,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.449,          1.640,       618366.4,       618405.5,              0,              0,            260,           1570,
