conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

5,192.168.2.3,api.braintreegateway.com,45874,443,1492102419.741033 , 1492102420.9652 ,             10,              6,              0,              0,              9,              6,              6,              0,              0,              0,              0,              0,              0,              0,            652,           4590,              3,              5,            652,           4590,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,            126,            258,            217,            917,         102080,          16640,          87616,          15552,              0,              0,          94698,          15769,            190,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.149,          0.146,         4077.4,         4117.4,              0,              0,           2427,          17087,

6,192.168.2.3,ec2-54-197-224-108.compute-1.amazonaws.com,44689,443,1492102419.945244 , 1492102420.349885 ,             12,             10,              0,              0,             11,             10,              8,              2,              0,              0,              0,              0,              0,              0,           1483,           6089,              3,              7,           1483,           6089,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1174,           1448,            126,             51,            494,            869,          99200,          33792,          87616,          15872,              0,              0,          95517,          19854,            183,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.227,          0.231,         3737.1,         3771.4,              0,              0,           3665,          15048,

7,192.168.2.3,ec2-52-72-173-28.compute-1.amazonaws.com,45701,443,1492102420.129196 , 1492102420.595058 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          11014,              3,              9,            594,          11014,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1223,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           2896,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.209,          0.287,         3492.0,         3493.0,              0,              0,           1275,          23642,

8,192.168.2.3,173.0.82.206,44488,443,1492102420.276659 , 1492102420.772984 ,             11,              8,              1,              0,              9,              8,              4,              1,              0,              0,              0,              0,              0,              0,            644,           4993,              4,              6,            644,           4993,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            832,         101312,          31104,          87616,          30080,              0,              0,          85152,          30372,            184,           1368,              1,              1,            613,           4993,18446744073709551585,              0,              0,              0,              0,              0,          0.399,          0.309,          157.5,          153.5,              0,              0,           1298,          10060,

9,192.168.2.3,svcs.paypal.com,52503,443,1492102420.422795 , 1492102421.189713 ,             12,             11,              0,              0,             11,             11,              6,              4,              0,              0,              0,              0,              0,              0,           2801,           5676,              5,              5,           2801,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1134,          65535,           7181,          65535,           4380,              0,              0,          65535,           5546,            181,           2896,              1,              2,             NA,           5676,             NA,              0,              0,              0,              0,              0,          0.357,          0.528,         2897.3,         2928.8,              0,              0,           3652,           7401,

10,192.168.2.3,173.0.82.211,41639,443,1492102420.765959 , 1492102421.676433 ,             14,             10,              3,              0,             10,             10,              4,              2,              0,              1,              0,              1,              0,              1,            582,           4544,              5,              6,            821,           4544,              1,              0,            239,              0,              0,              0,              0,              0,              0,              0,              5,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            164,            757,         101312,          31104,          87616,          30080,              0,              0,          73083,          30535,            186,           1368,              1,              1,            551,           4544,18446744073709551585,              0,              0,              0,              0,              0,          0.734,          0.599,          324.9,          425.4,              0,              0,            639,           4991,

11,192.168.2.3,den02s02-in-f20.1e100.net,57300,443,1492102421.87580 , 1492102424.3307 ,            101,            191,              0,              0,            100,            191,             97,              1,              0,              0,              0,              0,              0,              0,            554,         264422,              3,            189,            554,         264422,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             17,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1399,         393920,          44672,          87616,          43520,              0,              0,         296190,          44641,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.406,          2.648,          400.4,          347.1,              0,              0,            190,          90688,

12,192.168.2.3,den02s02-in-f20.1e100.net,56031,443,1492102421.89429 , 1492102423.410777 ,             68,            126,              0,              0,             67,            126,             64,              1,              0,              0,              0,              0,              0,              0,            554,         173109,              3,            124,            554,         173109,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             15,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1396,         393920,          44672,          87616,          43520,              0,              0,         250211,          44625,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.409,          2.063,          676.2,          679.4,              0,              0,            239,          74573,

13,192.168.2.3,den03s09-in-f8.1e100.net,39794,443,1492102422.131871 , 1492102422.564990 ,              3,              2,              0,              0,              3,              2,              2,              0,              1,              0,              1,              0,              1,              0,            550,            410,              1,              2,            550,            820,              0,              1,              0,            410,              0,              0,              0,              0,              0,              0,              1,              2,            0/0,            0/0,            N/Y,            N/Y,              0,              0,              N,              N,              1,              0,              0,              0,              0,              0,              0,              0,            550,            410,            550,            410,            549,            409,           1679,            366,           1635,            366,              0,              0,           1664,            366,            550,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.213,         1522.0,         1522.8,              0,              0,           1270,            947,

14,192.168.2.3,52.94.225.114,39119,443,1492102423.500691 , 1492102423.502033 ,              2,              0,              1,              0,              2,              0,              0,              0,              0,              0,              0,              0,              0,              0,             53,              0,              1,              0,             53,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              0,            0/0,            0/0,            N/N,            N/N,              0,              0,              N,              N,              0,              0,              0,              0,              0,              0,              0,              0,             53,              0,             53,              0,             52,              0,           1552,              0,           1552,              0,              0,              0,            776,              0,             53,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,            1.3,             NA,              0,              0,          39493,              0,

